track_id,stable,broad_type,name,frame_id,frame_num,node_id,pixel_r,pixel_c,node_type,confidence
200,True,artifact,p0001_00000002_f0039_1,f0039,39,34,227.0,290.0,short_branch_artifact,0.5883
200,True,artifact,p0001_00000002_f0041_1,f0041,41,38,230.0,281.0,short_branch_artifact,0.6217
200,True,artifact,p0001_00000002_f0044_1,f0044,44,4,233.0,277.0,short_branch_artifact,0.6156
201,False,artifact,p0001_00000002_f0039_1,f0039,39,55,240.0,294.0,short_branch_artifact,0.5882
202,False,artifact,p0001_00000002_f0039_1,f0039,39,56,241.0,305.0,short_branch_artifact,0.6295
203,False,artifact,p0001_00000002_f0039_1,f0039,39,72,258.0,356.0,short_branch_artifact,0.5484
204,False,artifact,p0001_00000002_f0039_1,f0039,39,102,302.0,490.0,short_branch_artifact,0.6151
204,False,artifact,p0001_00000002_f0041_1,f0041,41,96,297.0,482.0,short_branch_artifact,0.5993
205,False,artifact,p0001_00000002_f0039_1,f0039,39,103,304.0,494.0,short_branch_artifact,0.6034
205,False,artifact,p0001_00000002_f0041_1,f0041,41,99,300.0,487.0,short_branch_artifact,0.5939
206,False,artifact,p0001_00000002_f0039_1,f0039,39,108,314.0,215.0,short_branch_artifact,0.5437
207,True,artifact,p0001_00000002_f0039_1,f0039,39,114,319.0,496.0,short_branch_artifact,0.6094
207,True,artifact,p0001_00000002_f0041_1,f0041,41,108,310.0,486.0,short_branch_artifact,0.6244
207,True,artifact,p0001_00000002_f0044_1,f0044,44,92,322.0,474.0,short_branch_artifact,0.6092
208,False,artifact,p0001_00000002_f0039_1,f0039,39,121,327.0,525.0,short_branch_artifact,0.6061
209,False,artifact,p0001_00000002_f0039_1,f0039,39,128,329.0,536.0,short_branch_artifact,0.6261
209,False,artifact,p0001_00000002_f0041_1,f0041,41,122,331.0,539.0,short_branch_artifact,0.6308
210,False,artifact,p0001_00000002_f0039_1,f0039,39,129,331.0,521.0,short_branch_artifact,0.631
211,False,artifact,p0001_00000002_f0039_1,f0039,39,132,335.0,534.0,short_branch_artifact,0.6195
212,False,artifact,p0001_00000002_f0039_1,f0039,39,170,381.0,352.0,short_branch_artifact,0.6283
213,False,artifact,p0001_00000002_f0039_1,f0039,39,207,425.0,613.0,short_branch_artifact,0.6258
213,False,artifact,p0001_00000002_f0041_1,f0041,41,201,418.0,597.0,short_branch_artifact,0.6308
214,False,artifact,p0001_00000002_f0039_1,f0039,39,212,430.0,612.0,short_branch_artifact,0.621
214,False,artifact,p0001_00000002_f0041_1,f0041,41,202,419.0,611.0,short_branch_artifact,0.6392
215,False,artifact,p0001_00000002_f0039_1,f0039,39,211,432.0,458.0,short_branch_artifact,0.5986
216,False,artifact,p0001_00000002_f0039_1,f0039,39,225,440.0,623.0,short_branch_artifact,0.6361
216,False,artifact,p0001_00000002_f0041_1,f0041,41,224,432.0,625.0,short_branch_artifact,0.5972
217,True,artifact,p0001_00000002_f0039_1,f0039,39,230,444.0,479.0,short_branch_artifact,0.6337
217,True,artifact,p0001_00000002_f0041_1,f0041,41,232,444.0,482.0,short_branch_artifact,0.5998
217,True,artifact,p0001_00000002_f0044_1,f0044,44,227,441.0,493.0,short_branch_artifact,0.5897
218,False,artifact,p0001_00000002_f0039_1,f0039,39,235,449.0,479.0,short_branch_artifact,0.636
219,False,artifact,p0001_00000002_f0039_1,f0039,39,240,453.0,229.0,short_branch_artifact,0.6295
220,False,artifact,p0001_00000002_f0039_1,f0039,39,253,480.0,574.0,short_branch_artifact,0.6184
221,False,artifact,p0001_00000002_f0039_1,f0039,39,263,492.0,434.0,short_branch_artifact,0.6171
222,False,artifact,p0001_00000002_f0039_1,f0039,39,264,495.0,609.0,short_branch_artifact,0.6214
223,False,artifact,p0001_00000002_f0039_1,f0039,39,278,525.0,201.0,short_branch_artifact,0.6194
224,False,bifurcation,p0001_00000002_f0039_1,f0039,39,100,299.0,465.0,bifurcation,1.0
225,False,bifurcation,p0001_00000002_f0039_1,f0039,39,101,304.0,368.0,bifurcation,0.9494
226,False,bifurcation,p0001_00000002_f0039_1,f0039,39,156,359.0,217.0,bifurcation,0.9725
227,False,bifurcation,p0001_00000002_f0039_1,f0039,39,167,375.0,333.0,bifurcation,1.0
227,False,bifurcation,p0001_00000002_f0041_1,f0041,41,166,380.0,328.0,bifurcation,0.9701
228,False,bifurcation,p0001_00000002_f0039_1,f0039,39,180,392.0,448.0,bifurcation,0.9477
228,False,bifurcation,p0001_00000002_f0041_1,f0041,41,172,383.0,435.0,bifurcation,0.965
229,False,crossing_or_overlap,p0001_00000002_f0039_1,f0039,39,18,217.0,349.0,crossing_or_overlap,0.6473
230,False,crossing_or_overlap,p0001_00000002_f0039_1,f0039,39,20,218.0,330.0,crossing_or_overlap,0.9
231,False,crossing_or_overlap,p0001_00000002_f0039_1,f0039,39,30,226.0,295.0,crossing_or_overlap,0.7284
232,False,crossing_or_overlap,p0001_00000002_f0039_1,f0039,39,94,295.0,297.0,crossing_or_overlap,0.7445
233,False,crossing_or_overlap,p0001_00000002_f0039_1,f0039,39,160,364.0,204.0,crossing_or_overlap,0.7753
234,False,crossing_or_overlap,p0001_00000002_f0039_1,f0039,39,221,444.0,554.0,crossing_or_overlap,0.8556
235,False,uncertain,p0001_00000002_f0039_1,f0039,39,9,199.0,286.0,uncertain_high_order_branch,0.6432
236,False,uncertain,p0001_00000002_f0039_1,f0039,39,32,241.0,272.0,uncertain_complex_junction,0.6944
237,False,artifact,p0001_00000002_f0041_1,f0041,41,10,200.0,275.0,short_branch_artifact,0.5394
238,False,artifact,p0001_00000002_f0041_1,f0041,41,17,211.0,280.0,short_branch_artifact,0.5547
239,False,artifact,p0001_00000002_f0041_1,f0041,41,23,213.0,232.0,short_branch_artifact,0.6037
240,False,artifact,p0001_00000002_f0041_1,f0041,41,31,219.0,200.0,short_branch_artifact,0.5656
241,False,artifact,p0001_00000002_f0041_1,f0041,41,66,252.0,121.0,short_branch_artifact,0.6237
242,False,artifact,p0001_00000002_f0041_1,f0041,41,73,268.0,398.0,short_branch_artifact,0.6236
243,False,artifact,p0001_00000002_f0041_1,f0041,41,81,276.0,405.0,short_branch_artifact,0.607
243,False,artifact,p0001_00000002_f0044_1,f0044,44,56,287.0,394.0,short_branch_artifact,0.6132
244,False,artifact,p0001_00000002_f0041_1,f0041,41,98,299.0,461.0,short_branch_artifact,0.6179
244,False,artifact,p0001_00000002_f0044_1,f0044,44,83,310.0,451.0,short_branch_artifact,0.6483
245,False,artifact,p0001_00000002_f0041_1,f0041,41,97,301.0,365.0,short_branch_artifact,0.6317
246,False,artifact,p0001_00000002_f0041_1,f0041,41,118,327.0,363.0,short_branch_artifact,0.6329
246,False,artifact,p0001_00000002_f0044_1,f0044,44,86,315.0,369.0,short_branch_artifact,0.6282
247,False,artifact,p0001_00000002_f0041_1,f0041,41,129,337.0,178.0,short_branch_artifact,0.6233
248,False,artifact,p0001_00000002_f0041_1,f0041,41,142,353.0,561.0,short_branch_artifact,0.5807
249,False,artifact,p0001_00000002_f0041_1,f0041,41,212,427.0,602.0,short_branch_artifact,0.5996
250,False,artifact,p0001_00000002_f0041_1,f0041,41,216,429.0,512.0,short_branch_artifact,0.5947
250,False,artifact,p0001_00000002_f0044_1,f0044,44,220,429.0,524.0,short_branch_artifact,0.62
251,False,artifact,p0001_00000002_f0041_1,f0041,41,223,433.0,621.0,short_branch_artifact,0.6202
252,False,artifact,p0001_00000002_f0041_1,f0041,41,238,454.0,159.0,short_branch_artifact,0.61
253,False,artifact,p0001_00000002_f0041_1,f0041,41,257,492.0,179.0,short_branch_artifact,0.6362
254,False,bifurcation,p0001_00000002_f0041_1,f0041,41,0,188.0,254.0,bifurcation,0.907
255,False,bifurcation,p0001_00000002_f0041_1,f0041,41,15,204.0,251.0,bifurcation,0.8844
256,False,bifurcation,p0001_00000002_f0041_1,f0041,41,25,221.0,345.0,bifurcation,0.9273
257,False,bifurcation,p0001_00000002_f0041_1,f0041,41,56,243.0,223.0,bifurcation,1.0
258,False,bifurcation,p0001_00000002_f0041_1,f0041,41,114,320.0,509.0,bifurcation,1.0
259,False,bifurcation,p0001_00000002_f0041_1,f0041,41,115,324.0,207.0,bifurcation,0.9284
260,False,bifurcation,p0001_00000002_f0041_1,f0041,41,165,382.0,187.0,bifurcation,1.0
