name,series_id,frame_id,annotator_id,length_px,radius_median_px,signal_mean
p0004_00000003_f0022_6,00000003,f0022,6,2.0,2.0,0.71034
p0004_00000003_f0022_6,00000003,f0022,6,31.142,4.0,0.79852
p0004_00000003_f0022_6,00000003,f0022,6,11.071,2.0,0.81172
p0004_00000003_f0022_6,00000003,f0022,6,2.0,1.0,0.32414
p0004_00000003_f0022_6,00000003,f0022,6,12.485,1.414,0.66583
p0004_00000003_f0022_6,00000003,f0022,6,20.485,2.828,0.5931
p0004_00000003_f0022_6,00000003,f0022,6,14.243,2.0,0.30985
p0004_00000003_f0022_6,00000003,f0022,6,7.243,2.0,0.83547
p0004_00000003_f0022_6,00000003,f0022,6,6.828,2.828,0.8
p0004_00000003_f0022_6,00000003,f0022,6,12.657,7.28,0.98103
p0004_00000003_f0022_6,00000003,f0022,6,20.657,2.0,0.83207
p0004_00000003_f0022_6,00000003,f0022,6,19.071,2.828,0.58889
p0004_00000003_f0022_6,00000003,f0022,6,5.828,1.707,0.58391
p0004_00000003_f0022_6,00000003,f0022,6,7.243,7.211,0.96158
p0004_00000003_f0022_6,00000003,f0022,6,5.243,4.472,0.79724
p0004_00000003_f0022_6,00000003,f0022,6,12.657,4.472,0.8092
p0004_00000003_f0022_6,00000003,f0022,6,26.485,4.0,0.78841
p0004_00000003_f0022_6,00000003,f0022,6,14.485,2.0,0.58886
p0004_00000003_f0022_6,00000003,f0022,6,3.828,5.0,0.82759
p0004_00000003_f0022_6,00000003,f0022,6,6.243,4.183,0.66897
p0004_00000003_f0022_6,00000003,f0022,6,4.828,2.236,0.66759
p0004_00000003_f0022_6,00000003,f0022,6,20.243,2.0,0.59103
p0004_00000003_f0022_6,00000003,f0022,6,2.414,3.0,0.56782
p0004_00000003_f0022_6,00000003,f0022,6,18.899,4.0,0.76592
p0004_00000003_f0022_6,00000003,f0022,6,2.828,8.544,0.93333
p0004_00000003_f0022_6,00000003,f0022,6,2.828,2.236,0.77471
p0004_00000003_f0022_6,00000003,f0022,6,4.414,2.236,0.70207
p0004_00000003_f0022_6,00000003,f0022,6,3.414,3.606,0.79828
p0004_00000003_f0022_6,00000003,f0022,6,17.243,2.0,0.66329
p0004_00000003_f0022_6,00000003,f0022,6,4.828,2.828,0.84
p0004_00000003_f0022_6,00000003,f0022,6,5.414,7.448,0.93908
p0004_00000003_f0022_6,00000003,f0022,6,13.071,3.0,0.86782
p0004_00000003_f0022_6,00000003,f0022,6,2.414,7.81,0.96552
p0004_00000003_f0022_6,00000003,f0022,6,3.0,2.0,0.61897
p0004_00000003_f0022_6,00000003,f0022,6,18.071,2.0,0.59432
p0004_00000003_f0022_6,00000003,f0022,6,21.071,2.0,0.51448
p0004_00000003_f0022_6,00000003,f0022,6,9.828,7.071,0.97793
p0004_00000003_f0022_6,00000003,f0022,6,12.243,1.707,0.7
p0004_00000003_f0022_6,00000003,f0022,6,6.828,7.616,0.95961
p0004_00000003_f0022_6,00000003,f0022,6,17.728,1.414,0.51218
p0004_00000003_f0022_6,00000003,f0022,6,40.971,2.0,0.87568
p0004_00000003_f0022_6,00000003,f0022,6,10.071,7.81,0.97701
p0004_00000003_f0022_6,00000003,f0022,6,10.071,1.414,0.72031
p0004_00000003_f0022_6,00000003,f0022,6,30.657,1.707,0.94161
p0004_00000003_f0022_6,00000003,f0022,6,20.485,2.0,0.84864
p0004_00000003_f0022_6,00000003,f0022,6,5.828,1.414,0.61264
p0004_00000003_f0022_6,00000003,f0022,6,2.828,7.81,0.98851
p0004_00000003_f0022_6,00000003,f0022,6,2.828,7.211,0.97931
p0004_00000003_f0022_6,00000003,f0022,6,2.828,6.708,0.9908
p0004_00000003_f0022_6,00000003,f0022,6,4.828,6.403,0.97379
p0004_00000003_f0022_6,00000003,f0022,6,2.828,7.071,0.98391
p0004_00000003_f0022_6,00000003,f0022,6,12.314,2.236,0.92345
p0004_00000003_f0022_6,00000003,f0022,6,24.213,6.708,0.99855
p0004_00000003_f0022_6,00000003,f0022,6,19.071,2.0,0.75824
p0004_00000003_f0022_6,00000003,f0022,6,7.243,1.414,0.65813
p0004_00000003_f0022_6,00000003,f0022,6,12.657,6.364,1.0
p0004_00000003_f0022_6,00000003,f0022,6,7.828,8.544,1.0
p0004_00000003_f0022_6,00000003,f0022,6,20.314,3.0,0.98621
p0004_00000003_f0022_6,00000003,f0022,6,23.071,5.242,1.0
p0004_00000003_f0022_6,00000003,f0022,6,15.243,3.162,1.0
p0004_00000003_f0022_6,00000003,f0022,6,23.899,8.154,0.9931
p0004_00000003_f0022_6,00000003,f0022,6,10.828,2.0,0.98495
p0004_00000003_f0023_3,00000003,f0023,3,73.385,4.0,0.65466
p0004_00000003_f0023_3,00000003,f0023,3,7.657,3.162,0.71624
p0004_00000003_f0023_3,00000003,f0023,3,3.414,3.162,0.49658
p0004_00000003_f0023_3,00000003,f0023,3,19.485,3.162,0.59361
p0004_00000003_f0023_3,00000003,f0023,3,4.828,2.236,0.79863
p0004_00000003_f0023_3,00000003,f0023,3,8.243,3.384,0.76284
p0004_00000003_f0023_3,00000003,f0023,3,5.828,2.236,0.49087
p0004_00000003_f0023_3,00000003,f0023,3,52.314,5.0,0.85685
p0004_00000003_f0023_3,00000003,f0023,3,5.243,4.123,0.89041
p0004_00000003_f0023_3,00000003,f0023,3,21.657,6.0,0.90639
p0004_00000003_f0023_3,00000003,f0023,3,6.243,2.0,0.42123
p0004_00000003_f0023_3,00000003,f0023,3,13.657,3.162,0.82771
p0004_00000003_f0023_3,00000003,f0023,3,8.828,3.0,0.71385
p0004_00000003_f0023_3,00000003,f0023,3,2.828,2.236,0.5274
p0004_00000003_f0023_3,00000003,f0023,3,13.414,7.0,0.93591
p0004_00000003_f0023_3,00000003,f0023,3,18.899,4.0,0.82877
p0004_00000003_f0023_3,00000003,f0023,3,21.485,7.071,0.98596
p0004_00000003_f0023_3,00000003,f0023,3,30.071,7.616,0.93718
p0004_00000003_f0023_3,00000003,f0023,3,7.828,3.081,0.82449
p0004_00000003_f0023_3,00000003,f0023,3,2.828,2.236,0.47945
p0004_00000003_f0023_3,00000003,f0023,3,6.657,4.123,0.71575
p0004_00000003_f0023_3,00000003,f0023,3,37.627,3.162,0.41674
p0004_00000003_f0023_3,00000003,f0023,3,49.213,2.0,0.59838
p0004_00000003_f0023_3,00000003,f0023,3,2.828,8.062,0.99772
p0004_00000003_f0023_3,00000003,f0023,3,12.657,3.162,0.77511
p0004_00000003_f0023_3,00000003,f0023,3,7.657,3.606,0.58611
p0004_00000003_f0023_3,00000003,f0023,3,2.414,3.162,0.76484
p0004_00000003_f0023_3,00000003,f0023,3,16.657,3.0,0.76798
p0004_00000003_f0023_3,00000003,f0023,3,3.414,4.062,0.61815
p0004_00000003_f0023_3,00000003,f0023,3,3.414,3.864,0.61986
p0004_00000003_f0023_3,00000003,f0023,3,7.071,2.828,0.3516
p0004_00000003_f0023_3,00000003,f0023,3,16.314,3.803,0.60763
p0004_00000003_f0023_3,00000003,f0023,3,5.657,2.236,0.29726
p0004_00000003_f0023_3,00000003,f0023,3,2.414,7.616,0.95434
p0004_00000003_f0023_3,00000003,f0023,3,12.0,2.0,0.52476
p0004_00000003_f0023_3,00000003,f0023,3,23.071,3.0,0.6236
p0004_00000003_f0023_3,00000003,f0023,3,2.828,7.81,0.97945
p0004_00000003_f0023_3,00000003,f0023,3,2.0,2.236,0.52055
p0004_00000003_f0023_3,00000003,f0023,3,7.243,2.236,0.49413
p0004_00000003_f0023_3,00000003,f0023,3,8.485,2.828,0.29941
p0004_00000003_f0023_3,00000003,f0023,3,2.828,8.062,0.96804
p0004_00000003_f0023_3,00000003,f0023,3,5.828,1.707,0.53311
p0004_00000003_f0023_3,00000003,f0023,3,7.071,8.773,0.98059
p0004_00000003_f0023_3,00000003,f0023,3,2.828,2.828,0.33333
p0004_00000003_f0023_3,00000003,f0023,3,14.071,2.0,0.46312
p0004_00000003_f0023_3,00000003,f0023,3,8.485,2.828,0.40313
p0004_00000003_f0023_3,00000003,f0023,3,5.657,8.944,0.96986
p0004_00000003_f0023_3,00000003,f0023,3,7.657,2.0,0.59883
p0004_00000003_f0023_3,00000003,f0023,3,8.485,5.0,0.86888
p0004_00000003_f0023_3,00000003,f0023,3,8.243,3.0,0.48288
p0004_00000003_f0023_3,00000003,f0023,3,10.899,8.944,0.95282
p0004_00000003_f0023_3,00000003,f0023,3,15.071,3.606,0.6453
p0004_00000003_f0023_3,00000003,f0023,3,6.243,3.384,0.86073
p0004_00000003_f0023_3,00000003,f0023,3,3.414,7.839,0.97432
p0004_00000003_f0023_3,00000003,f0023,3,2.828,4.123,0.73744
p0004_00000003_f0023_3,00000003,f0023,3,40.142,3.0,0.81785
p0004_00000003_f0023_3,00000003,f0023,3,14.899,2.828,0.43625
p0004_00000003_f0023_3,00000003,f0023,3,4.243,3.384,0.70377
p0004_00000003_f0023_3,00000003,f0023,3,6.828,7.28,0.99022
p0004_00000003_f0023_3,00000003,f0023,3,28.485,5.0,0.91654
p0004_00000003_f0023_3,00000003,f0023,3,24.243,7.0,0.97032
p0004_00000003_f0023_3,00000003,f0023,3,2.828,5.0,0.80822
p0004_00000003_f0023_3,00000003,f0023,3,2.0,3.0,0.65525
p0004_00000003_f0023_3,00000003,f0023,3,2.828,5.385,0.82877
p0004_00000003_f0023_3,00000003,f0023,3,10.485,2.828,0.64155
p0004_00000003_f0023_3,00000003,f0023,3,8.071,5.385,0.78963
p0004_00000003_f0023_3,00000003,f0023,3,12.657,2.914,0.61701
p0004_00000003_f0023_3,00000003,f0023,3,14.071,5.0,0.79926
p0004_00000003_f0023_3,00000003,f0023,3,4.414,7.071,0.94384
p0004_00000003_f0023_3,00000003,f0023,3,32.314,2.0,0.81279
p0004_00000003_f0023_3,00000003,f0023,3,29.142,7.071,0.96733
p0004_00000003_f0023_3,00000003,f0023,3,2.414,5.0,0.81735
p0004_00000003_f0023_3,00000003,f0023,3,28.728,2.0,0.83219
p0004_00000003_f0023_3,00000003,f0023,3,5.828,2.236,0.59475
p0004_00000003_f0023_3,00000003,f0023,3,6.828,2.0,0.55969
p0004_00000003_f0023_3,00000003,f0023,3,3.414,1.707,0.54966
p0004_00000003_f0023_3,00000003,f0023,3,41.314,4.0,0.80207
p0004_00000003_f0023_3,00000003,f0023,3,3.0,3.0,0.73459
p0004_00000003_f0023_3,00000003,f0023,3,3.414,2.914,0.67295
p0004_00000003_f0023_3,00000003,f0023,3,5.828,2.236,0.71119
p0004_00000003_f0023_3,00000003,f0023,3,5.243,4.123,0.80685
p0004_00000003_f0023_3,00000003,f0023,3,5.828,2.236,0.59132
p0004_00000003_f0023_3,00000003,f0023,3,12.657,5.831,0.95776
p0004_00000003_f0023_3,00000003,f0023,3,6.414,4.472,0.77397
p0004_00000003_f0023_3,00000003,f0023,3,10.828,2.0,0.6675
p0004_00000003_f0023_3,00000003,f0023,3,3.828,3.162,0.73973
p0004_00000003_f0023_3,00000003,f0023,3,2.828,2.0,0.65982
p0004_00000003_f0023_3,00000003,f0023,3,10.243,2.236,0.6911
p0004_00000003_f0023_3,00000003,f0023,3,17.243,4.0,0.79291
p0004_00000003_f0023_3,00000003,f0023,3,2.414,2.0,0.62329
p0004_00000003_f0023_3,00000003,f0023,3,30.071,2.0,0.65564
p0004_00000003_f0023_3,00000003,f0023,3,12.657,3.0,0.875
p0004_00000003_f0023_3,00000003,f0023,3,15.243,6.325,0.97489
p0004_00000003_f0023_3,00000003,f0023,3,4.414,2.236,0.53425
p0004_00000003_f0023_3,00000003,f0023,3,9.243,2.0,0.66362
p0004_00000003_f0023_3,00000003,f0023,3,6.828,2.236,0.68787
p0004_00000003_f0023_3,00000003,f0023,3,9.414,6.0,0.95205
p0004_00000003_f0023_3,00000003,f0023,3,5.243,2.0,0.71918
p0004_00000003_f0023_3,00000003,f0023,3,5.657,4.123,0.93151
p0004_00000003_f0023_3,00000003,f0023,3,12.485,5.831,0.95392
p0004_00000003_f0023_3,00000003,f0023,3,28.071,3.0,0.86631
p0004_00000003_f0023_3,00000003,f0023,3,7.071,2.236,0.629
p0004_00000003_f0023_3,00000003,f0023,3,2.828,6.325,0.93151
p0004_00000003_f0023_3,00000003,f0023,3,5.828,2.0,0.61758
p0004_00000003_f0023_3,00000003,f0023,3,4.414,2.0,0.67945
p0004_00000003_f0023_3,00000003,f0023,3,3.828,5.744,1.0
p0004_00000003_f0023_3,00000003,f0023,3,4.243,5.0,0.99829
p0004_00000003_f0023_3,00000003,f0023,3,16.657,5.0,1.0
p0004_00000003_f0023_3,00000003,f0023,3,5.828,3.0,0.81963
p0004_00000003_f0023_3,00000003,f0023,3,10.828,3.0,0.76339
p0004_00000003_f0023_3,00000003,f0023,3,6.243,2.236,0.74087
p0004_00000003_f0023_3,00000003,f0023,3,2.828,2.236,0.66895
p0004_00000003_f0023_3,00000003,f0023,3,3.828,2.0,0.66438
p0004_00000003_f0023_3,00000003,f0023,3,4.828,6.708,1.0
p0004_00000003_f0023_3,00000003,f0023,3,7.243,4.123,0.99217
p0004_00000003_f0023_3,00000003,f0023,3,20.657,3.384,1.0
p0004_00000003_f0023_3,00000003,f0023,3,19.828,4.123,1.0
p0004_00000003_f0023_3,00000003,f0023,3,2.414,3.162,0.98858
p0004_00000003_f0023_3,00000003,f0023,3,3.828,4.472,1.0
p0004_00000003_f0023_3,00000003,f0023,3,15.243,4.0,1.0
p0004_00000003_f0023_3,00000003,f0023,3,13.243,3.0,0.99104
p0004_00000003_f0023_3,00000003,f0023,3,2.0,5.0,1.0
p0004_00000003_f0023_6,00000003,f0023,6,39.657,3.162,0.64629
p0004_00000003_f0023_6,00000003,f0023,6,5.828,3.606,0.74658
p0004_00000003_f0023_6,00000003,f0023,6,4.828,3.606,0.69041
p0004_00000003_f0023_6,00000003,f0023,6,5.414,3.0,0.61073
p0004_00000003_f0023_6,00000003,f0023,6,12.243,3.0,0.61587
p0004_00000003_f0023_6,00000003,f0023,6,20.899,3.0,0.79344
p0004_00000003_f0023_6,00000003,f0023,6,7.414,3.0,0.55565
p0004_00000003_f0023_6,00000003,f0023,6,25.142,2.236,0.56974
p0004_00000003_f0023_6,00000003,f0023,6,13.657,7.616,0.95416
p0004_00000003_f0023_6,00000003,f0023,6,61.314,4.123,0.85489
p0004_00000003_f0023_6,00000003,f0023,6,12.071,3.606,0.83998
p0004_00000003_f0023_6,00000003,f0023,6,4.0,2.0,0.83562
p0004_00000003_f0023_6,00000003,f0023,6,12.485,2.0,0.49938
p0004_00000003_f0023_6,00000003,f0023,6,16.828,7.0,0.94883
p0004_00000003_f0023_6,00000003,f0023,6,11.828,3.162,0.89269
p0004_00000003_f0023_6,00000003,f0023,6,15.243,9.055,0.9726
p0004_00000003_f0023_6,00000003,f0023,6,16.828,8.0,0.95649
p0004_00000003_f0023_6,00000003,f0023,6,10.899,1.414,0.75647
p0004_00000003_f0023_6,00000003,f0023,6,21.485,3.606,0.7863
p0004_00000003_f0023_6,00000003,f0023,6,5.243,2.236,0.51233
p0004_00000003_f0023_6,00000003,f0023,6,2.414,8.602,0.98858
p0004_00000003_f0023_6,00000003,f0023,6,5.414,2.828,0.75114
p0004_00000003_f0023_6,00000003,f0023,6,5.243,3.162,0.50685
p0004_00000003_f0023_6,00000003,f0023,6,4.243,3.384,0.69863
p0004_00000003_f0023_6,00000003,f0023,6,2.828,9.434,0.99772
p0004_00000003_f0023_6,00000003,f0023,6,15.485,2.236,0.77055
p0004_00000003_f0023_6,00000003,f0023,6,2.828,2.0,0.73288
p0004_00000003_f0023_6,00000003,f0023,6,2.828,3.162,0.44521
p0004_00000003_f0023_6,00000003,f0023,6,26.657,2.0,0.61697
p0004_00000003_f0023_6,00000003,f0023,6,4.828,3.162,0.61918
p0004_00000003_f0023_6,00000003,f0023,6,2.828,3.162,0.37215
p0004_00000003_f0023_6,00000003,f0023,6,10.243,1.414,0.81644
p0004_00000003_f0023_6,00000003,f0023,6,10.243,2.532,0.46849
p0004_00000003_f0023_6,00000003,f0023,6,6.828,9.22,0.95303
p0004_00000003_f0023_6,00000003,f0023,6,16.485,3.606,0.64292
p0004_00000003_f0023_6,00000003,f0023,6,5.828,2.914,0.42237
p0004_00000003_f0023_6,00000003,f0023,6,3.0,2.118,0.34589
p0004_00000003_f0023_6,00000003,f0023,6,8.071,2.828,0.29354
p0004_00000003_f0023_6,00000003,f0023,6,16.314,8.031,0.96184
p0004_00000003_f0023_6,00000003,f0023,6,10.414,1.0,0.8213
p0004_00000003_f0023_6,00000003,f0023,6,13.414,2.0,0.52495
p0004_00000003_f0023_6,00000003,f0023,6,2.0,3.606,0.55479
p0004_00000003_f0023_6,00000003,f0023,6,2.828,2.236,0.32192
p0004_00000003_f0023_6,00000003,f0023,6,11.828,3.803,0.62215
p0004_00000003_f0023_6,00000003,f0023,6,7.071,7.81,0.96689
p0004_00000003_f0023_6,00000003,f0023,6,4.243,2.118,0.39384
p0004_00000003_f0023_6,00000003,f0023,6,3.414,3.384,0.64212
p0004_00000003_f0023_6,00000003,f0023,6,2.828,2.236,0.41096
p0004_00000003_f0023_6,00000003,f0023,6,5.657,2.236,0.38219
p0004_00000003_f0023_6,00000003,f0023,6,5.414,3.162,0.59817
p0004_00000003_f0023_6,00000003,f0023,6,4.243,8.274,0.96575
p0004_00000003_f0023_6,00000003,f0023,6,8.657,2.0,0.46318
p0004_00000003_f0023_6,00000003,f0023,6,7.657,8.485,0.96184
p0004_00000003_f0023_6,00000003,f0023,6,3.828,3.803,0.64041
p0004_00000003_f0023_6,00000003,f0023,6,49.799,2.236,0.81279
p0004_00000003_f0023_6,00000003,f0023,6,2.414,2.828,0.6758
p0004_00000003_f0023_6,00000003,f0023,6,19.314,1.0,0.4303
p0004_00000003_f0023_6,00000003,f0023,6,16.657,2.0,0.73245
p0004_00000003_f0023_6,00000003,f0023,6,2.414,3.0,0.69178
p0004_00000003_f0023_6,00000003,f0023,6,40.485,1.414,0.60151
p0004_00000003_f0023_6,00000003,f0023,6,6.243,8.062,0.9726
p0004_00000003_f0023_6,00000003,f0023,6,6.414,6.0,0.96967
p0004_00000003_f0023_6,00000003,f0023,6,12.243,5.385,0.91553
p0004_00000003_f0023_6,00000003,f0023,6,6.243,3.162,0.74429
p0004_00000003_f0023_6,00000003,f0023,6,6.828,7.616,0.99706
p0004_00000003_f0023_6,00000003,f0023,6,31.243,7.0,0.97128
p0004_00000003_f0023_6,00000003,f0023,6,17.142,5.385,0.84638
p0004_00000003_f0023_6,00000003,f0023,6,21.142,2.0,0.66096
p0004_00000003_f0023_6,00000003,f0023,6,34.213,5.0,0.78366
p0004_00000003_f0023_6,00000003,f0023,6,5.243,2.236,0.68493
p0004_00000003_f0023_6,00000003,f0023,6,2.828,2.828,0.76712
p0004_00000003_f0023_6,00000003,f0023,6,11.657,2.236,0.58717
p0004_00000003_f0023_6,00000003,f0023,6,20.243,2.0,0.81062
p0004_00000003_f0023_6,00000003,f0023,6,17.071,6.708,0.9619
p0004_00000003_f0023_6,00000003,f0023,6,6.828,2.0,0.82094
p0004_00000003_f0023_6,00000003,f0023,6,9.657,2.236,0.82801
p0004_00000003_f0023_6,00000003,f0023,6,2.414,4.472,0.81963
p0004_00000003_f0023_6,00000003,f0023,6,23.314,6.083,0.96902
p0004_00000003_f0023_6,00000003,f0023,6,6.828,4.0,0.7955
p0004_00000003_f0023_6,00000003,f0023,6,2.0,2.0,0.56393
p0004_00000003_f0023_6,00000003,f0023,6,6.414,4.0,0.79843
p0004_00000003_f0023_6,00000003,f0023,6,12.828,2.0,0.84668
p0004_00000003_f0023_6,00000003,f0023,6,10.828,4.123,0.80946
p0004_00000003_f0023_6,00000003,f0023,6,7.243,5.0,0.78376
p0004_00000003_f0023_6,00000003,f0023,6,3.828,2.236,0.66781
p0004_00000003_f0023_6,00000003,f0023,6,5.243,2.236,0.70822
p0004_00000003_f0023_6,00000003,f0023,6,2.414,3.0,0.65982
p0004_00000003_f0023_6,00000003,f0023,6,2.414,2.0,0.66438
p0004_00000003_f0023_6,00000003,f0023,6,15.657,3.606,0.79361
p0004_00000003_f0023_6,00000003,f0023,6,4.828,3.606,0.77123
p0004_00000003_f0023_6,00000003,f0023,6,14.828,2.0,0.68584
p0004_00000003_f0023_6,00000003,f0023,6,4.243,3.606,0.74658
p0004_00000003_f0023_6,00000003,f0023,6,14.828,1.414,0.64247
p0004_00000003_f0023_6,00000003,f0023,6,8.243,2.0,0.70634
p0004_00000003_f0023_6,00000003,f0023,6,11.828,3.803,0.77911
p0004_00000003_f0023_6,00000003,f0023,6,7.657,2.0,0.84344
p0004_00000003_f0023_6,00000003,f0023,6,9.243,3.606,0.91553
p0004_00000003_f0023_6,00000003,f0023,6,5.414,6.204,0.9532
p0004_00000003_f0023_6,00000003,f0023,6,3.414,2.0,0.62158
p0004_00000003_f0023_6,00000003,f0023,6,25.314,1.0,0.56581
p0004_00000003_f0023_6,00000003,f0023,6,12.485,2.0,0.63885
p0004_00000003_f0023_6,00000003,f0023,6,10.657,2.0,0.73219
p0004_00000003_f0023_6,00000003,f0023,6,8.414,6.083,0.95967
p0004_00000003_f0023_6,00000003,f0023,6,5.657,4.123,0.96164
p0004_00000003_f0023_6,00000003,f0023,6,2.414,5.385,0.97717
p0004_00000003_f0023_6,00000003,f0023,6,13.657,2.0,0.87566
p0004_00000003_f0023_6,00000003,f0023,6,2.414,5.385,0.93836
p0004_00000003_f0023_6,00000003,f0023,6,2.828,6.403,0.95662
p0004_00000003_f0023_6,00000003,f0023,6,15.243,2.0,0.8726
p0004_00000003_f0023_6,00000003,f0023,6,3.828,5.744,1.0
p0004_00000003_f0023_6,00000003,f0023,6,7.071,6.325,1.0
p0004_00000003_f0023_6,00000003,f0023,6,15.657,1.414,0.81918
p0004_00000003_f0023_6,00000003,f0023,6,4.828,5.385,1.0
p0004_00000003_f0023_6,00000003,f0023,6,18.728,1.414,0.75257
p0004_00000003_f0023_6,00000003,f0023,6,15.243,6.708,1.0
p0004_00000003_f0023_6,00000003,f0023,6,7.071,1.414,0.65183
p0004_00000003_f0023_6,00000003,f0023,6,4.243,1.414,0.63527
p0004_00000003_f0023_6,00000003,f0023,6,28.657,5.0,1.0
p0004_00000003_f0023_6,00000003,f0023,6,2.414,9.849,0.99543
p0004_00000003_f0023_6,00000003,f0023,6,12.071,7.28,0.9726
p0004_00000003_f0023_6,00000003,f0023,6,21.243,4.472,1.0
p0004_00000003_f0023_6,00000003,f0023,6,14.657,4.123,1.0
p0004_00000003_f0023_6,00000003,f0023,6,3.828,4.123,0.97603
p0004_00000003_f0023_6,00000003,f0023,6,2.414,2.828,1.0
p0004_00000003_f0023_6,00000003,f0023,6,11.828,1.414,1.0
p0004_00000003_f0024_3,00000003,f0024,3,12.414,5.0,0.6494
p0004_00000003_f0024_3,00000003,f0024,3,12.828,5.099,0.64626
p0004_00000003_f0024_3,00000003,f0024,3,7.828,5.0,0.68197
p0004_00000003_f0024_3,00000003,f0024,3,5.414,5.0,0.61565
p0004_00000003_f0024_3,00000003,f0024,3,3.414,4.472,0.70408
p0004_00000003_f0024_3,00000003,f0024,3,2.0,5.0,0.63719
p0004_00000003_f0024_3,00000003,f0024,3,24.071,3.606,0.73588
p0004_00000003_f0024_3,00000003,f0024,3,8.828,5.0,0.55178
p0004_00000003_f0024_3,00000003,f0024,3,3.414,4.472,0.70238
p0004_00000003_f0024_3,00000003,f0024,3,10.828,2.0,0.70996
p0004_00000003_f0024_3,00000003,f0024,3,2.0,4.472,0.55329
p0004_00000003_f0024_3,00000003,f0024,3,21.314,5.831,0.4898
p0004_00000003_f0024_3,00000003,f0024,3,20.071,9.22,0.92338
p0004_00000003_f0024_3,00000003,f0024,3,75.556,4.0,0.86584
p0004_00000003_f0024_3,00000003,f0024,3,10.071,5.099,0.8904
p0004_00000003_f0024_3,00000003,f0024,3,11.071,5.0,0.46054
p0004_00000003_f0024_3,00000003,f0024,3,4.828,4.472,0.91156
p0004_00000003_f0024_3,00000003,f0024,3,21.485,9.22,0.97687
p0004_00000003_f0024_3,00000003,f0024,3,23.657,8.062,0.93789
p0004_00000003_f0024_3,00000003,f0024,3,2.414,4.472,0.41497
p0004_00000003_f0024_3,00000003,f0024,3,3.828,3.803,0.76531
p0004_00000003_f0024_3,00000003,f0024,3,26.314,4.0,0.75
p0004_00000003_f0024_3,00000003,f0024,3,6.657,4.123,0.43311
p0004_00000003_f0024_3,00000003,f0024,3,2.828,9.849,0.97052
p0004_00000003_f0024_3,00000003,f0024,3,12.485,2.828,0.81385
p0004_00000003_f0024_3,00000003,f0024,3,14.485,6.708,0.96913
p0004_00000003_f0024_3,00000003,f0024,3,5.243,5.831,0.54558
p0004_00000003_f0024_3,00000003,f0024,3,18.314,4.123,0.35247
p0004_00000003_f0024_3,00000003,f0024,3,27.485,3.0,0.78388
p0004_00000003_f0024_3,00000003,f0024,3,6.657,5.193,0.63605
p0004_00000003_f0024_3,00000003,f0024,3,15.485,8.944,0.9344
p0004_00000003_f0024_3,00000003,f0024,3,7.828,3.606,0.62585
p0004_00000003_f0024_3,00000003,f0024,3,6.657,5.385,0.29592
p0004_00000003_f0024_3,00000003,f0024,3,24.142,2.828,0.82572
p0004_00000003_f0024_3,00000003,f0024,3,2.828,4.0,0.4966
p0004_00000003_f0024_3,00000003,f0024,3,10.899,6.708,0.2449
p0004_00000003_f0024_3,00000003,f0024,3,11.071,3.864,0.55374
p0004_00000003_f0024_3,00000003,f0024,3,5.243,9.22,0.97279
p0004_00000003_f0024_3,00000003,f0024,3,14.243,3.081,0.65209
p0004_00000003_f0024_3,00000003,f0024,3,7.071,9.22,0.96145
p0004_00000003_f0024_3,00000003,f0024,3,8.485,7.071,0.24295
p0004_00000003_f0024_3,00000003,f0024,3,4.828,2.236,0.8585
p0004_00000003_f0024_3,00000003,f0024,3,5.657,8.485,0.94694
p0004_00000003_f0024_3,00000003,f0024,3,3.414,3.162,0.64116
p0004_00000003_f0024_3,00000003,f0024,3,4.243,6.708,0.27891
p0004_00000003_f0024_3,00000003,f0024,3,34.728,2.828,0.82844
p0004_00000003_f0024_3,00000003,f0024,3,6.828,3.606,0.66278
p0004_00000003_f0024_3,00000003,f0024,3,2.828,5.385,0.39002
p0004_00000003_f0024_3,00000003,f0024,3,4.243,7.81,0.93367
p0004_00000003_f0024_3,00000003,f0024,3,15.071,7.616,0.96842
p0004_00000003_f0024_3,00000003,f0024,3,4.828,4.0,0.70612
p0004_00000003_f0024_3,00000003,f0024,3,14.899,3.162,0.45788
p0004_00000003_f0024_3,00000003,f0024,3,3.414,5.0,0.70918
p0004_00000003_f0024_3,00000003,f0024,3,7.828,8.154,0.97874
p0004_00000003_f0024_3,00000003,f0024,3,18.243,6.516,0.93613
p0004_00000003_f0024_3,00000003,f0024,3,16.071,6.325,0.84853
p0004_00000003_f0024_3,00000003,f0024,3,8.657,5.385,0.72874
p0004_00000003_f0024_3,00000003,f0024,3,22.414,8.0,0.96865
p0004_00000003_f0024_3,00000003,f0024,3,5.657,5.831,0.78095
p0004_00000003_f0024_3,00000003,f0024,3,8.243,3.081,0.36395
